title,company,location,created,salary_min,salary_max,description,redirect_url,search_role,search_country
Fraud Data Analyst,Airtel Payments Bank,India,2025-08-13T09:09:55Z,,,Fraud Analytics 1. Develop Fraud Detection Models: Design and deploy predictive analytics models and machine learning algorithms to identify suspicious activities and patterns. 2. Enhance Systems: Continuously optimize fraud monitoring systems to improve detection accuracy and reduce false positives. 3. Data-Driven Insights: Analyze internal and external data sources to identify vulnerabilities and recommend proactive measures. 4. Performance Metrics: Define and track key performance indicators…,https://www.adzuna.in/land/ad/5350078152?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=357A91E5B9F42D5DE8E17CDD11CDD907ADC3F9E8,data analyst,in
Master Data Analyst,Verdantis,"Mumbai, Maharashtra",2025-08-09T11:54:02Z,,,Description Verdantis project implementation and delivery team is responsible for end-to-end lifecycle of complex master data management projects. Our diversely experienced team of engineers is backed by our industry leading data management applications. We deliver to our client the best of automated data processing combined with machine learnings added by our data analysts. We are looking for candidates who are passionate about technical knowhow from the world of engineering combined with mind…,https://www.adzuna.in/land/ad/5345121722?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=BA1ABC2B84CAA84D91F8AC9E59560F1005F0857E,data analyst,in
Senior Data Analyst,Cognizant,"Hyderabad, Telangana",2025-08-01T10:31:07Z,,,"Role: Sr. Data Analyst Location: Hyderabad Skills required(mandatory): Tableau, SQL, Advanced Excel (with VBA), data understanding Most importantly: The candidate should be willing to work from Office 5 days a week from Hyderabad location and evening shift 5.30 PM IST -3.30 AM IST, 3PM- 12 AM IST Or 5PM- 2AM IST Summary : This role will be part of a team, that is focussed on creating and developing Tableau Dashboards based on business process requirements and client expectations. The role requi…",https://www.adzuna.in/land/ad/5331292195?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=38377D35915DC6AA4208521F1156CD4355E25397,data analyst,in
Guidewire-Data Analyst,ValueMomentum,"Hyderabad, Telangana",2025-08-01T10:30:23Z,,,"Skills Required: Guidewire, SQL, and Data Visualization tools (e.g., Tableau, Power BI, Looker). Mode of work: Work from Office Experience: 3 Years Location: Hyderabad/Pune/Coimbatore/Bangalore About the Role : We are looking for a skilled Guidewire Data Analyst to support data management, analysis, and reporting needs within Guidewire-based insurance platforms. The ideal candidate will have a deep understanding of Guidewire systems (e.g., PolicyCenter, BillingCenter, and ClaimCenter) and will …",https://www.adzuna.in/land/ad/5331289338?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=09AE14E3EB53EDC8765B33126FF2C9401588BED4,data analyst,in
Senior Data Analyst,"Mettler-Toledo International, Inc","Mumbai, Maharashtra",2025-08-01T10:33:20Z,,,"About the Company : METTLER TOLEDO is a global leader in precision instruments and services. We are renowned for innovation and quality across laboratory, process analytics, industrial, product inspection, and retailing applications. Our sales and service network is one of the most extensive in the industry. Our products are sold in more than 140 countries, and we have a direct presence in approximately 40 countries. For more information, please visit www.mt.com. About the Role: As a Data Analy…",https://www.adzuna.in/land/ad/5331296089?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=3123B376BD8B590077BB9C568F7B6D6661AF285A,data analyst,in
Data Analyst - Alteryx,LTIMindtree,"Mumbai, Maharashtra",2025-08-16T11:30:26Z,,,"Job Title: Data Analyst / Excel & Analytics Specialist Location: Pan India Employment Type: Full-Time Experience: 3 to 6 years Job Summary: We are seeking a detail-oriented and technically skilled professional with advanced expertise in Microsoft Excel and data analytics tools. The ideal candidate will be responsible for data validation, execution, mining, extraction, and reporting, leveraging tools like Alteryx and SQL to support business decision-making. Key Responsibilities: Develop and main…",https://www.adzuna.in/land/ad/5355042554?se=Hhzb4riE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=B0A54AFEA25E39B64504B25E87D7CDAA029B657F,data analyst,in
Data Science Analyst,BlueHalo LLC,"Sandia Base, Bernalillo County",2025-06-12T12:27:24Z,,,"In support of the Joint Navigation Warfare Center (JNWC) contract, you will be part of our team’s efforts to empower the Department of Defense’s navigation warfare (NAVWAR) mission to ensure positioning, navigation, and navigation timing superiority. Our mission is to provide combatant commanders and joint force commanders with subject matter expertise on planning and conducting NAVWAR by providing knowledge of friendly and enemy NAVWAR Order of Battle and PNT-related successes and threats. Mor…",https://www.adzuna.com/details/5246717539?utm_medium=api&utm_source=d8fd1a4d,data analyst,us
Data Analyst,DataAnnotation,"Riverside, Riverside County",2025-08-17T02:09:52Z,83197.76,83197.76,"Job Description DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a proficient Data Analyst to join our team to train our AI chatbots to code. You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. To apply to this role, you will need to be proficient in either Python and/or JavaScript. How…",https://www.adzuna.com/land/ad/5356321902?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=B3319764757E43DD7A6F4E1CCA5EBC9040D39FFD,data analyst,us
Data Analyst,Health Insurance Alliance LLC,"Fort Lauderdale, Broward County",2025-08-29T01:35:03Z,61973.49,61973.49,"Job Description Job Description Position: Data Analyst Location: In office, Located in Fort Lauderdale, FL Status: Full Time, W2 Dress code: Business Casual, Casual Fridays About Us Health Insurance Alliance (HIA) is looking for a highly motivated Data Analyst to join our dynamic team. We are a rapidly growing technology focused Insurance sales company whose employees maintain a competitive nature and a desire to succeed above all. Our philosophy is to provide a quality service to our clients, …",https://www.adzuna.com/land/ad/5373100629?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=9D0D62218A390CC15757BFFDAC3BFCC294E357C2,data analyst,us
Data Analyst,Sterling Engineering Inc.,"Atlanta, Fulton County",2025-08-20T13:19:28Z,80508.79,80508.79,"Job Description Job Description Title: Data Analyst Location: Atlanta, GA Hire Type: Long term contract Overview: Sterling has helped build careers for thousands of professionals like yourself. Our expert recruiters support you at every step in the process and as a Best of Staffing company, Sterling provides exciting work with exceptional employers across the U.S. As a contract employee of Sterling, you are eligible to receive a Full Em ployee Benefits Package that includes paid time off, paid …",https://www.adzuna.com/land/ad/5360397633?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=5F45A13E703B62F93C97C70C823EEF962F7E9260,data analyst,us
Data Analyst,Harris & Harris,"Chicago, Cook County",2025-08-29T01:37:22Z,52620.45,52620.45,"Job Description Job Description Harris & Harris has more than 50 years of experience in revenue recovery and customer care, specializing in the utilities, government, and healthcare markets. We’re looking for a friendly, professional, and motivated Data Analyst to join our Client Service team. If you’re looking for an organization that embraces the principles of respect, compassion, and trust, apply today! Our Data Analysts analyze, identify, and interpret patterns and trends in client data uti…",https://www.adzuna.com/land/ad/5373109285?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=870F6F1C0626F0746E70A12E914CD4454EBECA15,data analyst,us
Data Analyst,Axiom Software Solutions Limited,"New York City, New York",2025-08-23T01:27:13Z,120401.29,120401.29,"Job Description Job Description Role: Data Analyst Location New York Onsite from day one Long Term Contract Responsibilities - •Apply expertise in quantitative analysis and statistical analysis to formulate deep-level insights that help identify trends & opportunities to drive growth of our business, and measure impact. •Designs interconnected collections of high-performance visualizations that enable clear narrative understanding as well as deeper, interactive exploration. •Be a thought leader…",https://www.adzuna.com/land/ad/5365042381?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=48C0F35BFFCB1A0E607F7726E0C2BC3267DE4E4F,data analyst,us
Data Analyst,Sanford Careers,"Marne, Ottawa County",2025-08-26T01:26:42Z,48767.85,48767.85,"Job Description Job Description Job Summary The role of the Data Analyst is to assist with general finance and analytics functions including recording and maintaining accurate and complete data records, building and maintaining reports, data entry, performing variance analysis, & file management. Role and Responsibilities Assists with research, general filing, data entry, and coordinating and maintaining accurate and complete records. Works across all departments to compile and analyze data, tr…",https://www.adzuna.com/land/ad/5368516966?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=A46A8829BAD01526A3DAADAE42C829F4D6097BD8,data analyst,us
Data Analyst,Gupta Media,"Boston, Suffolk County",2025-08-29T01:38:20Z,77224.19,77224.19,"Job Description Job Description Salary: Gupta Media was founded 20 years ago on the idea that advertising could create huge leverage in our client's business. Our early work was focused on the entertainment industry, specifically live events (Boston Calling, among others) and recorded music (Sony Music, Universal Music & Disney are all clients). We have dramatically grown our work with big brands (Amazon, Fender) and sports brands (LA Galaxy, Washington Commanders). We have a global client base…",https://www.adzuna.com/land/ad/5373114095?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=D0EC2E1786AF8BC00720B7CDB9F535B87A927A36,data analyst,us
Data Analyst,Beamer and Userflow,"Minneapolis, Hennepin County",2025-08-21T01:33:53Z,109293.62,109293.62,"Job Description Job Description Beamer  Userflow: Building the All-in-One Toolkit for Product Success Welcome to Beamer and Userflow, two innovative teams united by a shared mission: to empower product-led growth (PLG) companies. We're on the lookout for talented individuals who are passionate about transforming the way product teams work and thrive. If you're driven by creating exceptional software and equipping teams with powerful, no-code tools, then you're in the right place. Join us in our…",https://www.adzuna.com/land/ad/5361645531?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=82D6C3527647B8164BA44A24C3B6F9C6CF1F062D,data analyst,us
"Staff Data Analyst, Product",Vercel,"Washington, Washington, D.C.",2025-08-08T10:38:49Z,132518.48,132518.48,"Vercel gives developers the tools and cloud infrastructure to build, scale, and secure a faster, more personalized web. As the team behind v0, Next.js, and AI SDK, Vercel helps customers like Ramp, Supreme, PayPal, and Under Armour build for the AI-native web. Our mission is to enable the world to ship the best products. That starts with creating a place where everyone can do their best work. Whether youre building on our platform, supporting our customers, or shaping our story: You can just sh…",https://www.adzuna.com/details/5343801924?utm_medium=api&utm_source=d8fd1a4d,data analyst,us
Contract Data Analyst,JST,"Aurora, Arapahoe County",2025-08-29T01:38:53Z,61018.85,61018.85,"Job Description Job Description Overview JST is currently seeking a Contract (Data) Analyst (HCA function) to join our team. This is a full-time Onsite position with potential hybrid/remote work at Defense Health Agency (DHA) in Aurora, CO. JST offers a full benefit package, a collaborative work environment and strong company culture. Veterans and military spouses are encouraged to apply. This position is contingent upon contract award. The Contract (Data) Analyst (HCA function) shall be profes…",https://www.adzuna.com/land/ad/5373116573?se=fCFT5LiE8BGkMMRxZtLABA&utm_medium=api&utm_source=d8fd1a4d&v=05CB6DD203DE01A15F96FFF03E55CB0A917F9DAF,data analyst,us
